股票代號,股票名稱
06529U,上証2X國票55售03
065309,華新科統一55購01
06530U,FB越南國票54售02
065310,怡利電統一55購01
06531U,長榮國票55售02
065323,融程電統一55購01
06532U,聯鈞國票55售02
065330,台耀統一55購01
065331,台耀統一55購02
065332,虹堡統一55購01
065333,帆宣統一55購01
065334,帆宣統一55購02
065338,采鈺統一55購01
065339,南電統一55購01
06533U,力積電國票54售04
065340,東哥統一55購02
06534U,力積電國票55售03
06535U,力積電國票56售03
06536U,至上國票55售01
06537U,力積電統一56售01
06538U,力積電統一58售04
06539U,T50正2元大54售10
06540U,香港2X元大54售03
06541U,台積電元大54售66
06542U,宏達電元大54售24
06543U,臺股指元大54售27
06544U,電子類元大54售02
06545U,台灣50凱基56售03
06546U,FBNQ2X凱基54售02
06547U,美費半凱基54售02
06548U,川湖凱基54售09
06549U,台積電凱基54售31
06550U,緯穎凱基54售14
06551U,力積電凱基54售11
065527,精成科統一55購01
06552U,電子類群益54售02
06553U,台積電中信5A售05
06554U,欣興中信55售02
06555U,力積電中信56售02
06556U,南電中信58售01
06557U,台灣50永豐55售05
06558U,台灣50永豐55售06
06559U,台積電永豐57售04
06560U,台積電永豐5A售05
06561U,致茂永豐54售02
06562U,強茂永豐54售02
06563U,緯穎永豐54售05
06564U,力積電永豐54售04
06565U,南電永豐55售04
06566U,T50正2國票54售03
06567U,道瓊指國票56售01
06568U,道瓊指國票5A售01
06569U,楠梓電國票55售02
06570U,智邦國票55售01
06571U,強茂國票54售01
06572U,強茂國票55售02
06573U,亞翔國票54售04
06574U,南電富邦55售04
06575U,日本2X元大54售01
06576U,元金2X元大54售02
06577U,台積電元大54售69
06578U,台積電元大54售70
06579U,力積電元大54售16
06580U,臺股指元大5A售03
06581U,川湖凱基55售02
06582U,智邦凱基54售08
065832,台光電統一54購01
06583U,金像電凱基54售08
065845,泓德統一55購01
065848,世紀鋼統一55購03
06584U,長榮凱基55售03
06585U,至上凱基54售03
06586U,台灣50元富5A售02
06587U,T50正2元富54售11
06588U,臺股指元富59售04
06589U,臺股指元富59售05
06590U,川湖群益56售04
06591U,台積電群益54售33
06592U,建準群益56售01
06593U,緯穎群益54售15
065946,臺股指元富56購01
06594U,力積電群益54售08
06595U,臺股指群益58售06
06596U,臺股指群益58售07
06597U,台灣50中信5A售02
06598U,鴻海永豐54售09
06599U,台灣50凱基5A售01
06600U,日本2X凱基54售01
06601U,元金2X凱基56售01
06602U,道瓊銀凱基55售02
06603U,建準凱基54售04
06604U,強茂凱基54售08
06605U,臺股指凱基54售32
06606U,臺股指凱基54售33
06607U,臺股指凱基56售20
06608U,臺股指凱基59售11
066097,鴻海凱基5C購02
06609U,道瓊銀元大55售03
06610U,川湖元大54售09
06611U,台積電元大54售73
066128,直得統一55購01
066129,直得統一59購01
06612U,金像電元大54售20
066130,直得統一61購01
066139,所羅門統一57購01
06613U,材料元大54售07
066141,聯發科統一61購01
066143,大立光統一55購01
066148,華晶科統一54購01
066149,華晶科統一55購01
06614U,力積電元大54售19
066152,嘉澤統一57購01
06615U,南電元大54售25
06616U,臺股指元大54售29
066170,泓德統一55購02
06617U,臺股指元大57售05
06618U,台灣50元富54售09
06619U,台灣50元富57售02
06620U,T50正2元富55售04
06621U,華新元富54售03
06622U,景碩元富54售03
06623U,南電元富54售08
06624U,台灣50國票54售03
06625U,元金2X國票57售02
06626U,為升國票55售01
06627U,台積電國票54售09
06628U,旭隼國票55售02
06629U,昇陽半國票55售02
06630U,台灣50群益54售11
06631U,T50正2群益54售05
066329,訊芯永豐54購01
06632U,川湖群益54售11
06633U,智邦群益56售02
06634U,金像電群益54售05
06635U,飛宏群益54售02
06636U,長榮群益56售01
06637U,裕民群益54售01
06638U,奇鋐群益56售09
06639U,景碩群益56售04
06640U,景碩群益5A售02
066419,直得統一57購01
06641U,緯穎群益56售01
066420,鴻海統一61購01
066423,台積電統一61購01
066429,嘉澤統一57購02
06642U,南電群益54售07
066434,日月光統一57購01
066435,日月光統一61購01
06643U,南電群益5A售01
066440,洋基統一57購01
06644U,臺股指群益54售37
06645U,台積電富邦54售07
06646U,臺股指富邦54售11
06647U,T50正2中信5A售03
06648U,世芯中信58售02
06649U,臺股指中信59售05
06650U,台積電國泰55售05
06651U,南電國泰56售01
06652U,T50正2群益54售06
066538,台積電凱基54購05
06653U,FBNQ2X群益5A售01
06654U,台積電群益54售34
06655U,貿聯群益56售02
06656U,T50正2元大56售04
066574,美債2X元富57購02
066578,所羅門元富57購01
06657U,元黃金元大55售02
06658U,美指2X元大55售01
06659U,台積電元大54售76
06660U,力積電元大54售22
06661U,南電元大54售31
06662U,南電元大54售32
066630,元債2X永豐61購01
06663U,南電元大54售33
066645,華碩統一59購01
06664U,臺股指元大54售30
066654,祥碩統一59購01
06665U,臺股指元大54售31
06666U,台灣50元富54售11
06667U,台灣50元富54售12
06668U,台灣50元富54售13
06669U,台灣50元富54售14
06670U,台灣50元富54售15
06671U,台灣50元富54售16
066726,大立光群益57購01
06672U,元黃金國票57售02
066739,元債2X元大58購01
06673U,元金2X國票55售01
066740,元債2X元大59購01
066742,元債2X元大5A購01
06674U,致茂國票55售02
06675U,南電國票55售04
06676U,奇鋐凱基54售15
06677U,景碩凱基56售03
066789,元債2X永豐54購02
06678U,南電凱基54售11
066792,聯發科永豐54購01
06679U,臺股指凱基57售05
066805,和大統一55購01
066807,友訊統一55購01
06680U,台灣50凱基54售16
066815,元債2X凱基57購01
066816,元債2X凱基59購01
06681U,台灣50凱基54售17
06682U,T50正2凱基54售16
06683U,貿聯凱基54售12
06684U,力積電凱基54售13
066852,元債2X元富61購02
06685U,鴻海中信5A售02
06686U,臺股指中信59售06
066871,聯發科元富54購03
066872,聯發科元富5A購02
06687U,香港2X永豐54售03
06688U,元金2X永豐5A售03
06689U,鴻海永豐55售05
06690U,台灣50元富54售19
06691U,東元元富54售05
06692U,景碩元富54售05
06693U,康舒元富54售07
066949,美債2X元大57購01
06694U,鴻海國票55售05
06695U,台積電國票55售04
06696U,凱美國票54售02
06697U,聯鈞國票55售03
06698U,元金2X元大55售02
06699U,道瓊銀元大54售04
06700U,台積電元大54售80
06701U,台灣50富邦54售06
067020,一詮統一57購01
067027,新唐統一55購01
067028,保瑞統一55購01
06702U,台灣50富邦57售02
06703U,元金2X富邦57售02
06704U,台灣50群益54售14
067059,鴻海群益5C購04
06705U,台灣50群益55售04
067060,鴻海群益61購01
06706U,台灣50群益55售05
06707U,T50正2群益54售07
06708U,臺股指富邦57售05
06709U,元黃金中信5A售02
06710U,國巨中信58售01
06711U,創意中信5A售02
06712U,緯穎中信5A售03
06713U,臺股指中信59售07
06714U,台灣50凱基54售18
06715U,台積電凱基54售40
06716U,台積電凱基55售24
06717U,裕民凱基54售03
06718U,台灣50元富54售21
067190,達興統一55購01
06719U,鴻海元富54售08
06720U,國巨元富54售07
06721U,川湖國票55售03
067223,元債2X永豐59購01
06722U,凱美國票55售02
06723U,凱美國票56售02
06724U,景碩國票55售03
06725U,景碩國票55售04
06726U,創意國票55售03
06727U,T50正2元大5A售01
06728U,香港2X元大54售04
06729U,台積電元大54售83
06730U,台積電群益54售37
06731U,貿聯群益57售04
06732U,力積電群益54售11
06733U,臺股指群益54售38
06734U,元金2X中信5A售05
06735U,元黃金永豐5A售02
06736U,台積電富邦54售08
06737U,台積電富邦54售09
06738U,金像電富邦54售01
06739U,緯穎富邦54售04
06740U,國巨群益56售01
06741U,台積電群益54售38
06742U,T50正2凱基5A售02
06743U,華新科凱基54售05
06744U,貿聯凱基54售14
06745U,緯穎凱基54售18
06746U,臺股指凱基54售34
06747U,電子類凱基54售03
06748U,電子類凱基55售01
06749U,元黃金元富54售01
06750U,臺股指元富54售16
06751U,臺股指元富54售17
06752U,臺股指元富54售18
06753U,臺股指元富54售19
06754U,元金2X國票54售05
06755U,美費半國票54售01
06756U,華新國票54售02
06757U,台光電國票55售01
067589,元債2X元富61購03
06758U,緯創國票55售02
06759U,京鼎國票55售02
06760U,台灣50元大54售14
067616,台塑統一61購01
06761U,台積電元大54售86
06762U,緯穎元大54售50
067630,台積電統一57購10
06763U,國巨中信5A售04
067640,來億統一55購01
067641,來億統一57購01
06764U,華新科中信54售02
06765U,仁寶元富54售03
06766U,國巨元富54售11
06767U,大毅元富54售06
06768U,T50正2富邦56售03
06769U,臺股指富邦57售06
06770U,群臺2X國票54售01
06771U,元金2X國票55售03
06772U,仁寶國票55售02
06773U,國巨國票54售04
06774U,立隆電國票55售02
06775U,立隆電國票55售03
06776U,立隆電國票55售04
06777U,大毅國票54售03
06778P,台積電凱基5B售03
06778U,奇鋐國票55售03
06779U,緯穎國票55售02
06780U,三集瑞國票55售05
06781U,元黃金凱基56售01
06782U,元金2X凱基54售05
06783U,華新凱基54售09
06784U,金寶凱基54售05
06785U,佳能凱基54售06
06786U,台光電凱基55售03
06787U,京鼎凱基55售01
06788U,台灣50元大54售16
067894,滬深2X元大55購01
067895,滬深2X元大56購01
067896,滬深2X元大57購01
067897,元債2X元大61購01
067898,美債2X元大61購01
06789U,群臺2X元大54售01
06790U,元金2X元大56售01
06791U,SGBR2X元大55售03
06792U,鴻海元大54售78
06793U,台積電元大54售90
06794U,金像電元大54售23
06795U,力積電元大54售28
06796U,臺股指元大54售34
06797U,臺股指元大54售35
067982,鉅祥統一54購01
06798U,臺股指元大55售23
06799U,臺股指元大57售06
06800U,群臺2X群益54售02
06801U,國巨群益55售05
06802U,國巨永豐55售05
06803U,T50正2富邦5A售03
06804U,國巨富邦56售01
068055,滬深2X凱基55購01
068056,滬深2X凱基56購01
068057,元債2X凱基5C購03
068058,美債2X凱基5C購01
068059,元日2X凱基59購01
06805U,T50正2凱基54售17
06806U,鴻海凱基54售26
068075,大立光凱基56購01
06807U,國巨凱基54售09
06808U,台積電凱基54售41
06809U,飛宏凱基54售05
06810U,華新科凱基54售09
06811U,康舒凱基54售09
06812U,緯穎凱基54售20
06813U,南電凱基54售12
068149,台塑統一54購01
06814U,臺股指凱基54售35
068153,光寶科統一54購01
068158,立隆電統一55購01
06815U,臺股指凱基55售24
068161,奇鋐統一55購01
068167,力積電統一55購01
068169,富世達統一54購01
06816U,臺股指凱基55售25
068170,富世達統一54購02
068171,富世達統一5A購01
068172,富世達統一62購01
068173,富世達統一62購02
06817U,台灣50元富54售22
06818U,國巨元富54售13
06819U,華新科元富54售09
06820U,昇陽半元富54售01
06821U,華新科國票55售03
06822U,華新科國票55售04
06823U,元黃金元大54售05
06824U,台積電元大54售94
06825U,台光電元大54售28
06826U,康舒元大54售15
06827U,緯穎元大54售55
06828U,力積電元大54售31
06829U,華新群益59售01
06830U,仁寶群益58售01
06831U,國巨群益56售03
06832U,台光電群益54售10
068336,美債2X永豐54購01
06833U,創見群益54售03
068344,長榮永豐54購01
06834U,AES群益54售03
06835U,台灣50永豐56售03
06836U,台灣50元富54售24
06837U,元金2X元富57售01
068381,鴻海統一62購01
068382,台積電統一62購01
068383,台積電統一62購02
068384,佳能統一58購01
068386,聯發科統一62購01
068388,長榮統一62購01
06838U,康舒元富54售11
068391,陽明統一62購01
068393,大立光統一62購01
068394,創意統一56購01
068399,達興統一54購01
06839U,國巨國泰56售01
068401,訊芯統一54購01
068402,鼎基統一54購01
068404,力積電統一54購01
068407,富世達統一54購03
068408,富世達統一56購01
068409,富世達統一58購01
06840U,鴻海凱基54售28
06841U,國巨凱基54售14
06842U,台積電凱基54售43
06843U,旺宏凱基54售10
06844U,台光電凱基54售10
06845U,創見凱基54售07
06846U,康舒凱基54售12
06847U,力積電凱基54售15
06848U,美債2X元大59售01
06849U,鴻海元大54售87
06850U,台積電群益54售39
06851U,景碩群益56售05
06852U,昇陽半群益54售06
06853U,南電群益56售01
06854U,美債2X凱基57售02
06855U,SGBR2X凱基55售02
06856U,鴻海凱基55售25
06857U,台積電凱基55售26
06858U,旺宏凱基55售03
06859U,旺宏凱基55售04
06860U,矽統凱基55售01
06861U,力成凱基55售02
06862U,光寶科永豐56售03
068639,華城統一56購02
06863U,鴻海永豐56售07
068640,美時統一58購01
068643,聯電統一54購01
068645,台積電統一62購03
068647,聯發科統一62購02
068648,立隆電統一5A購01
06864U,佳能永豐55售01
06865U,世芯永豐55售06
068660,力積電統一54購02
068661,力積電統一54購03
068662,力積電統一58購01
06866U,鴻海國泰57售03
068672,台積電永豐62購01
06867U,旺宏國泰56售02
06868U,臺股指國泰56售01
068696,台積電凱基5A購01
06869U,旺宏國票55售03
06870U,旺宏國票56售02
06871U,康舒國票56售03
06872U,T50正2群益55售01
06873U,群臺2X群益55售01
06874U,台積電群益55售09
06875U,旺宏群益59售01
06876U,台光電群益55售03
06877U,力積電群益55售03
06878U,SP黃豆元大55售02
06879U,旺宏元大55售04
06880U,鴻海凱基55售27
06881U,台積電凱基55售27
06882U,台光電凱基55售04
068831,藍天統一58購01
068836,聯發科統一56購02
068837,聯發科統一62購03
06883U,國巨國票55售03
068840,精銳統一62購01
068845,立積統一58購01
068846,立積統一62購01
068847,立積統一62購02
068849,昇陽半統一54購01
06884U,晶豪科國票56售05
068850,昇陽半統一62購01
06885U,台灣50永豐57售02
06886U,康舒永豐56售02
06887U,智邦中信58售01
06888U,亞翔中信59售01
06889U,力積電中信55售02
06890U,臺股指中信5A售02
06891U,台灣50元大56售02
06892U,台灣50元大56售03
06893U,鴻海元大55售10
06894U,台積電元大55售08
06895U,晶豪科元大55售04
06896U,南電元大55售05
06897U,鴻海群益55售13
06898U,台積電群益55售11
06899U,華城永豐56售02
06900U,國巨永豐55售06
06901U,台灣50元富55售02
06902U,陽明元富55售01
06903U,台灣50台新55售01
06904U,鴻海元大55售14
06905U,台積電元大55售11
06906U,台光電元大55售03
06907U,奇鋐元大55售06
06909U,智邦國票56售01
06910U,台光電國票56售04
06911U,康舒國票56售04
06912U,臺股指國票55售03
06913U,臺股指國票56售01
06914U,S&P正2中信5B售01
06915U,鴻海中信5B售02
069164,台積電統一5C購02
069165,台積電統一62購04
06916U,金像電中信5B售01
069175,大立光統一56購01
06917U,台光電中信55售01
069185,創意統一5A購01
06918U,晶豪科中信55售01
06919U,日月光中信55售01
069206,立積統一54購01
069207,立積統一56購01
069208,立積統一58購02
06920U,華城群益57售02
069212,昇陽半統一54購02
06921U,台光電群益55售04
069228,台積電元富62購01
06922U,鴻海凱基55售28
06923U,台光電凱基55售05
06924U,晶豪科凱基55售02
06925U,聯電中信55售01
06926U,奇鋐中信55售03
06927U,神達中信5B售01
069285,聯發科元富5A購03
06928U,台灣50元富55售03
06929U,台灣50元富55售04
06930U,士電元富55售03
06931U,奇鋐元富55售02
06932U,奇鋐元富55售03
069338,鴻海凱基5B購01
069339,鴻海凱基5B購02
06933U,香港2X國票55售02
069340,台積電凱基5B購04
06934U,華城國票56售04
06935U,奇鋐國票56售02
06936U,上緯控國票55售02
06937U,臺股指國泰56售02
069388,鴻海統一56購04
069389,台積電統一54購02
06938U,奇鋐永豐55售05
069391,技嘉統一62購01
069399,智原統一56購01
06939U,S&P正2凱基56售01
069400,智原統一58購01
069402,緯創統一62購01
069408,日月光統一58購01
06940U,華城凱基57售01
069411,精銳統一55購01
069416,泓德統一58購01
069419,羅昇統一56購01
06941U,智邦凱基56售01
069420,羅昇統一58購01
06942U,台光電凱基55售06
06943U,力積電凱基56售07
06944U,華城群益5B售01
06945U,台光電群益57售03
06946U,FB台50元大55售02
06947U,華城元大55售02
06948U,鴻海元大55售19
06949U,T50正2中信5B售01
069506,元債2X永豐58購01
06950U,臺指2X中信5B售01
06951U,康舒中信55售02
06952U,臺股指中信5A售03
06953U,皇昌凱基55售01
06954U,大立光凱基55售04
06955U,欣興凱基55售03
06956U,jpp凱基55售03
069574,宇隆統一54購02
069576,國巨統一58購01
069577,台積電統一5A購02
06957U,亞力元富55售02
069580,台光電統一58購01
069583,長榮統一58購01
069586,萬海統一58購01
069588,大立光統一62購02
06958U,智邦元富56售03
069593,新日興統一5A購01
069597,精銳統一5A購01
069599,材料統一58購01
06959U,力成元富55售02
069605,樺漢統一58購01
069609,晶心科統一58購01
06960U,緯穎元富55售10
069611,昇陽半統一5A購01
06961U,群臺2X國票56售01
069620,鴻海凱基5B購03
06962U,定穎控國票56售01
06963U,材料國票56售01
06964U,至上國票56售02
06965U,台積電元大55售14
06966U,智邦元大55售12
06967U,台光電元大55售07
06968U,欣興元大55售05
06969U,至上元大55售01
06970U,臺股指元大55售26
06971U,臺股指元大57售07
06972U,臺股指元大59售12
06973U,臺股指元大59售13
06974U,臺股指元大5A售06
06975U,智邦群益55售07
06976U,台光電群益55售09
06977U,T50正2國泰56售02
069782,友訊統一58購01
069784,鴻準統一58購01
069788,威盛統一58購02
06978U,台積電國泰56售03
069794,華晶科統一58購01
069797,精銳統一56購02
069799,精成科統一58購01
06979U,台積電國泰56售04
069800,台郡統一58購01
069803,鼎基統一56購01
069805,志強統一56購01
06980U,智邦國泰56售01
069811,聯發科永豐54購02
06981U,神達國泰56售03
06982U,緯穎國泰56售03
069831,鴻海群益59購01
069832,鴻海群益5A購02
069833,鴻海群益5B購01
069834,鴻海群益62購01
06983U,台灣50台新55售02
069844,奇鋐群益54購01
06984U,臺股指元富55售07
06985U,臺股指元富55售08
06986U,臺股指元富55售09
06987U,臺股指元富55售10
06988U,貿聯國票56售01
06989U,南電國票56售02
06990U,台積電永豐5B售03
06991U,華新科永豐55售02
06992U,欣興凱基55售05
06993U,上緯控凱基55售03
06994U,至上凱基55售02
06995U,臺股指凱基59售12
069968,華新統一58購01
06996U,國巨統一55售03
069972,大成鋼統一58購01
06997U,華新科統一55售02
069987,志強統一58購01
06998U,T50正2元大55售07
069994,台積電永豐62購02
06999U,智邦群益55售08
07000U,台光電群益55售12
070013,美債2X元富62購01
07001U,晶豪科群益59售01
070024,長榮元富58購01
07002U,欣興群益57售03
070033,材料元富58購01
07003U,景碩群益55售02
07004U,緯創群益55售05
07005U,世芯群益56售02
07006U,緯穎群益55售06
07007U,南電群益55售08
07008U,台灣50元富55售06
07009U,台灣50元富55售07
07010U,智邦元富55售02
07011U,晶豪科元富55售02
07012U,矽格元富55售03
07013U,旺宏國票57售03
07014U,勤誠國票55售02
07015U,勤誠國票56售04
07016U,勤誠國票57售02
07017U,勤誠永豐55售01
070182,華友聯統一54購01
070188,上銀統一56購01
07018U,台灣50富邦55售03
070198,華擎統一58購01
07019U,臺股指富邦55售07
070200,材料統一56購02
07020U,智邦凱基55售08
07021U,奇鋐凱基55售09
07022U,世芯凱基55售09
070239,奇鋐群益54購02
07023U,南電凱基56售07
07024U,勤誠凱基55售04
07025U,奇鋐群益57售03
07026U,上緯控群益55售02
07027U,材料群益57售01
07028U,台灣50元大55售08
07029U,神達元大55售04
07030U,勤誠元大55售02
07031U,智邦永豐55售03
07032U,台灣50中信5B售01
07033U,滬深2X元富55售05
07034U,旺宏元富55售01
07035U,旺宏元富55售02
07036U,可成元富55售02
07037U,萬海元富55售03
07038U,力積電元富55售01
070404,聯發科元富5A購04
07040U,鴻海國票56售05
07041U,智邦國票56售02
07042U,聯鈞國票56售02
07043U,華東國票55售03
07044U,臺股指富邦56售10
07045U,臺股指富邦57售08
07046U,臺股指富邦5B售03
07047U,旺宏國泰56售04
070481,華友聯統一55購01
070487,鴻海統一54購03
07048U,光寶科群益55售07
070490,佳能統一58購02
070491,京城統一54購01
070492,皇昌統一58購01
070494,陽明統一54購01
07049U,旺宏群益57售01
070501,玉晶光統一56購02
07050P,台積電凱基5A售02
07050U,勤誠群益55售03
070513,材料統一56購03
070515,中租統一54購01
07051U,旺宏凱基56售06
070523,美利達統一58購01
070529,台積電永豐5B購01
07052U,神達凱基55售06
070530,台積電永豐61購01
07053U,材料凱基56售01
07054U,旺宏中信5B售02
07055U,京元電中信5B售03
07056U,元日2X元富55售01
07057U,至上元富55售02
07058U,旺宏凱基57售03
07059U,智邦凱基56售02
07060U,至上凱基55售04
07061U,勤誠凱基55售05
07062U,萬海國票56售02
07063U,華東國票56售03
07064U,華東國票59售01
07065U,至上國票56售04
07066U,萬海群益55售05
07067U,力積電群益59售02
07068U,T50正2富邦55售03
070692,晶豪科統一54購01
070697,新日興統一54購01
070698,貿聯統一58購01
07069U,T50正2富邦5B售01
070702,亞翔統一54購01
070703,亞翔統一58購01
070706,保瑞統一5A購01
070709,鼎基統一54購02
07070U,旺宏元大55售05
070712,勤誠統一54購01
070713,勤誠統一58購01
07071U,力積電元大55售02
07072U,緯穎國泰57售04
07073U,鴻海元大55售25
07074U,貿聯元大55售06
070757,奇鋐群益56購01
070758,健策群益54購01
07075U,台積電元富55售06
07076U,旺宏元富55售06
07077U,京元電元富55售04
07078U,旺宏國票55售06
07079U,旺宏國票57售05
07080U,旺宏國票58售02
07081U,旺宏國票59售01
07082U,旺宏國票5B售02
07083U,T50正2凱基55售06
070844,元債2X元大5B購01
07084U,T50正2凱基57售01
07085U,旺宏凱基55售08
07086U,旺宏凱基57售07
07087U,創見凱基55售02
07088U,旺宏群益55售08
07089U,智邦群益55售11
07090U,緯穎群益55售09
07091U,緯穎群益5B售02
07092U,至上群益55售01
07093U,勤誠群益55售04
07094U,台積電凱基56售21
07095U,創見凱基55售04
07096U,華擎凱基55售01
07097U,緯穎凱基55售11
07098U,力積電凱基55售07
07099U,力積電統一55售03
071005,大成鋼統一54購01
07100U,臺股指中信59售09
071018,裕民統一54購01
07101U,T50正2富邦62售01
071028,新日興統一5A購02
07102U,勤誠富邦59售02
071033,世芯統一54購01
071039,昇陽半統一55購01
07103U,台積電群益55售13
071040,昇陽半統一5A購02
07104U,京元電群益55售06
07105U,創見群益55售02
071061,聯發科永豐5A購01
07106U,國企2X元富55售01
07107U,南亞元富55售03
071089,奇鋐群益56購02
07108U,創見元富55售06
07109U,創見元富55售07
07110U,日月光元富55售03
07111U,力積電元富55售07
07112U,至上元富55售04
07113U,智邦國票56售03
07114U,定穎控國票56售02
07115U,定穎控國票56售03
07116U,力積電國票56售05
07117U,力積電國票59售01
07118U,兆聯國票56售03
071199,奇鋐群益56購03
07119U,緯穎元大55售16
07120U,力積電元大55售07
07121U,台灣50中信5B售03
07122U,T50正2中信5B售03
07123U,南亞中信55售02
07124U,台化中信55售02
07125U,臺股指中信59售11
07126U,台積電凱基56售22
07127U,京元電凱基55售07
07128U,立隆電凱基55售03
071295,世芯元富54購01
07129U,至上國票56售06
07130U,台灣50國泰56售01
071314,華新統一54購01
071315,華新統一58購02
071318,上銀統一62購01
07131U,台灣50國泰56售02
071322,裕民統一56購01
071323,裕民統一5C購01
071324,慧洋統一55購01
071325,慧洋統一5C購01
071329,偉訓統一58購01
07132U,南亞元富55售06
071330,偉訓統一58購02
071331,健策統一54購01
071332,定穎控統一58購01
071335,大銀統一54購03
071336,大銀統一58購01
071337,大銀統一58購02
071338,大銀統一5A購01
071339,大銀統一62購01
07133U,華新元富55售03
071341,力成統一54購01
071343,波力統一58購01
07134U,金像電元富55售05
07135U,台灣50元大55售09
07136U,台灣50元大55售10
07137U,瑞昱元大55售02
07138U,南亞群益55售05
07139U,台積電群益55售15
07140U,晟銘電群益55售02
07141U,智邦中信58售03
07142U,美費半元富55售02
07143U,台化元富55售03
07144U,台積電元富55售10
07145U,凱美元富55售03
071465,創意統一54購01
071466,創意統一54購02
07146U,凱美元富55售04
07147U,台光電元富55售02
07148U,一詮國票58售01
07149U,萬海國票56售03
07150U,惠特國票56售03
07151U,南茂國票56售05
07152U,南茂國票56售06
07153U,台積電國泰56售05
07154U,台灣50凱基56售04
07155U,台積電凱基55售28
07156U,瑞昱凱基55售02
07157U,陽明凱基55售02
07158U,晟銘電凱基55售02
07159U,貿聯凱基55售06
07160U,勤誠凱基55售07
07161U,A50正2元大55售03
07162U,貿聯元大55售09
07163U,南亞群益55售06
07164U,華新群益59售02
07165U,台積電群益55售17
071660,奇鋐凱基56購01
07166U,凱美群益55售03
07167U,FBNQ2X國票55售01
07168U,金像電國票56售03
07169U,南亞國泰56售04
071708,台積電元富62購02
07170U,台灣50中信5B售04
07171U,T50正2中信5B售04
071722,川湖統一58購02
071727,皇昌統一58購02
07172U,南亞凱基55售05
071735,致伸統一58購01
07173U,華新凱基59售01
071743,穎崴統一59購01
071744,志強統一58購02
07174U,台積電凱基56售23
07175U,陽明群益57售02
07176U,萬海群益55售06
07177U,貿聯群益59售01
07178U,勤誠群益55售06
07179U,臺股指群益58售08
07180U,東元元大55售08
07182U,臺股指元大55售29
07183U,臺股指元大56售25
07184U,臺股指元大58售03
07185U,鴻海永豐55售09
07186U,萬海永豐55售02
07187U,台積電元富55售15
07188U,國泰金元富55售02
071891,東元統一55購01
071895,中興電統一58購01
07189U,南亞凱基55售07
071900,華城統一54購01
071901,華城統一55購02
071906,南亞科統一58購01
07190U,東元凱基55售05
071914,威強電統一58購01
07191U,中砂凱基55售04
071920,立積統一56購02
071925,鈺邦統一56購01
07192U,台積電凱基55售30
07193U,金像電凱基56售03
07194U,萬海凱基55售01
07195U,愛普凱基55售03
07196U,AES凱基55售05
07197U,臺股指凱基55售27
07198U,臺股指凱基58售05
07199U,南亞國票56售04
07200U,中砂國票56售02
07201U,光寶科國票56售02
07202U,鴻海國票56售06
07203U,佳能國票56售03
07204U,建準國票56售05
07205U,大立光國票56售03
07206U,欣興國票56售04
07207U,緯創國票56售01
07208U,緯穎國票56售04
07209U,至上國票56售07
072108,大銀永豐56購01
07210U,電子類國票55售05
072117,中興電統一58購02
07211U,電子類國票55售06
072120,亞力統一56購01
072121,亞力統一58購01
072122,亞力統一58購02
072123,亞力統一58購03
072125,華城統一62購01
072128,鴻海統一5A購01
072129,台積電統一5A購03
07212U,金融類國票55售01
072130,大同統一55購01
072132,晟銘電統一58購02
07213U,智邦群益55售17
072142,矽力統一54購02
072149,鈺齊統一54購01
07214U,世芯群益55售08
07215U,可寧衛群益55售04
07216U,臺股指群益55售21
07217U,臺股指群益55售22
07218U,臺股指群益55售23
07219U,臺股指群益55售24
07220U,臺股指群益55售25
07221U,臺股指群益55售26
07222U,臺股指群益55售27
07223U,電子類群益55售01
07224U,T50正2元大5B售01
07225U,上証2X元大55售03
07226U,萬海元大55售05
07227U,臺股指中信59售12
072285,華城元富56購01
07228U,臺股指中信59售13
072295,皇昌元富58購01
07229U,T50反1永豐55售03
07230U,台積電永豐55售12
07231U,台積電台新55售01
07232U,台灣50元富5B售01
072336,直得統一55購02
072337,台積電統一5C購03
072339,聯發科統一5A購01
07233U,T50正2元富55售05
072342,皇昌統一58購03
072346,威強電統一55購01
072347,威強電統一58購02
07234U,FBNQ2X元富55售02
072352,敦泰統一54購01
07235U,FBNQ2X元富55售03
07236U,緯穎元富55售13
072376,聯發科元富62購01
07237U,宇隆國票56售01
072385,臺股指元富55購01
072387,香港反國票55購01
07238U,台積電國票55售07
07239U,台積電國票55售08
07240U,致茂國票56售03
07241U,台光電國票56售07
07242U,台灣50富邦58售03
07243U,台灣50富邦5B售01
07244U,滬深2X群益57售04
07245U,FBNQ2X群益57售02
07246U,中502X群益57售01
07247U,美費半群益57售01
07248U,台積電群益5A售03
07249U,金像電群益55售06
07250U,大立光群益5B售01
07251U,景碩群益5B售01
07252U,緯創群益56售02
07253U,南電群益55售11
07254U,T50正2凱基5B售02
07255U,台積電凱基57售07
07256U,智邦凱基55售12
07257U,緯創凱基56售06
07258U,世芯凱基55售14
07259U,可寧衛凱基55售02
07260U,金融類凱基55售01
07261U,光寶科元大55售09
072629,三芳統一55購01
07262U,台積電中信5B售02
072633,川湖統一57購01
072635,神基統一55購01
072637,威強電統一59購01
07263U,元黃金國票55售02
072644,振樺電統一55購02
07264U,楠梓電國票56售02
07265U,台積電國票56售05
07266U,台積電國票56售06
07267U,滬深2X永豐55售03
07268U,世芯永豐56售05
072690,台積電國票54購01
072691,台積電國票56購01
072692,台積電國票59購01
